analysis_completed,classification,downloadable,file_type,first_seen,image,inquest_alerts,inquest_ml_score,last_inquest_featext,len_code,len_context,len_metadata,len_ocr,mime_type,num_iocs,sha256,size,subcategory,subcategory_url,vt_positives,vt_weight
False,SUSPICIOUS,False,OTHER,2022-04-13T18:10:02,False,"[{'category': 'info', 'description': 'Found a Windows Portable Executable (PE) binary. Depending on context, the presence of a binary is suspicious or malicious.', 'reference': None, 'title': 'Windows PE Executable'}]",,,0,0,0,0,application/x-msi,100,80bd171402e1d00855769d297e36f2c3c89f9992d3cb48fadfe2c8e8b1520312,4104704,malware_bazaar,https://bazaar.abuse.ch/sample/80bd171402e1d00855769d297e36f2c3c89f9992d3cb48fadfe2c8e8b1520312/,,
True,MALICIOUS,True,XLS,2022-04-13T18:02:21,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:04:45,0,0,1027,570,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,38,dc8daedf22e7f17a4aa180006b262616f1389e6f46f524154c0096032ec28ba6,271708,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,21.0,9.600000381469727
True,UNKNOWN,False,OLE,2022-04-13T18:01:07,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}]",-1.0,2022-04-13T18:03:47,869209,0,509,0,application/cdfv2,0,ba4c2b3157f64df0ecf608b2bc7d27de68a6a5bdb13283338f2f96398682d9b4,1619968,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,1.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:01:06,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:04:44,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,a4cf86eef7e0dd9365732eee4b452f3fc46bbc01aad18d20499bed15c937e43c,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,UNKNOWN,False,DOC,2022-04-13T18:01:06,False,"[{'category': 'info', 'description': 'Detected macro logic designed to hide a sheet within the current, or another spreadsheet. This technique is not necessarily indicative of malicious behavior as hidden sheets have legitimate uses.', 'reference': 'https://inquest.net/blog/2019/01/29/Carving-Sneaky-XLM-Files', 'title': 'Excel Macro Manipulates Hidden Sheets'}]",,2022-04-13T18:05:07,0,23016,1011,104,application/vnd.ms-office,0,2e3e9be1726080f16c837da080cd523361e99bb0362f9cace283652809aaa621,145408,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,0.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:59,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:03:58,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,d1d5aec9f7eb258b692aace9c466e289d33dc30a3e7c0541958aeb5433d91b03,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:58,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:03:38,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,8280b4353e5c444358cb59d7c56bd4e1dcc7f6acab114fbf5349155fc6c4649d,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:58,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:03:36,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,793ca13764286e99b69fdb6edb6541d4a3da8f76b00b46a3155ef772478ae95d,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:56,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:03:05,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,bf098840a16e6b226b7a41cb50163c02c3749403443a26f5c3763802c4d3f3c2,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,1.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:54,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:04:01,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,6d244afe8637159c5ce30eb4519e0d538646b9b6ed5f72f5ddd2b06601f48a53,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:48,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:02:56,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,6229fff3c3649969be0a50c3bea744ecc78b223fb405196cdd6afdad23e3c88f,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:46,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:03:08,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,dec81cfacd17a3763a0c96f9f9f1cd9e2942079909e26b21af763084f8d61c25,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:46,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:02:26,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,4063dcd88bbf760101f6fb0398012e1ca0d8b95914ffc35bcab08ccac68a3fb8,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:43,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:03:38,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,f279ceb8d4fa7253d952596e79c386d660e4a4195db7a32b711d850f75ec8273,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:41,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:04:46,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,fafc8c90bd706de3733b81567a85de9a41c18f486ae7f9204cdf7e90aa564441,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,11.0,4.900000095367432
True,MALICIOUS,True,XLS,2022-04-13T18:00:35,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:02:34,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,c97629e6b6733c9283b551f71a7ac12fbf24af2f9a8763459b91994c19f57deb,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:34,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:02:15,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,ec6d60f19c966e03bf3c95c2e31cc2566994b2110d817bc8766e07a055f5e1fd,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:32,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}]",,2022-04-13T18:01:18,0,0,20,308,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,31,5966ffe90e5def5cf7e510f59a54f0fbc08a728168d521cf6a36c4bf3a0bce7e,158196,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,2.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T18:00:30,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:03:37,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,21ec9e9866c8dcba45630ce663d2fb8901f240b1071b30b96ab7ea515bcce883,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,10.0,4.900000095367432
True,MALICIOUS,True,XLS,2022-04-13T18:00:29,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T18:01:47,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,f7acab26e860094d01a8b97f36a3904a44799d7573927936f57b701d6b27b77c,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
